,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
304382,43,Sul,2,63,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,15
304391,43,Sul,4,68,2,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,1,5
304392,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304395,43,Sul,2,57,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,9
304414,43,Sul,2,66,2,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,12
304416,43,Sul,4,64,2,1,4,,2.0,1.0,2500.0,2.0,0,,2500.0,1,12
304417,43,Sul,4,86,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304418,43,Sul,2,89,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,16
304422,43,Sul,4,77,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,9
304429,43,Sul,2,54,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
304431,43,Sul,2,90,4,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,2
304432,43,Sul,4,61,2,1,4,,2.0,1.0,1600.0,2.0,0,,1600.0,1,9
304433,43,Sul,2,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
304439,43,Sul,4,94,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304442,43,Sul,4,50,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304444,43,Sul,4,49,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,13
304447,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,13
304455,43,Sul,2,68,2,1,4,,2.0,1.0,725.0,2.0,0,,725.0,1,6
304476,43,Sul,2,83,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
304477,43,Sul,4,78,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304481,43,Sul,4,75,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304482,43,Sul,2,74,2,1,4,,2.0,1.0,993.0,2.0,0,,993.0,1,6
304483,43,Sul,4,70,2,1,4,,2.0,1.0,724.0,2.0,0,,2724.0,1,3
304495,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
304496,43,Sul,2,68,2,3,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,1
304501,43,Sul,2,60,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,6
304503,43,Sul,2,75,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,5
304504,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304513,43,Sul,2,47,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2248.0,1,5
304521,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,8
304522,43,Sul,2,57,2,3,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,1
304524,43,Sul,2,68,2,1,4,,2.0,1.0,945.0,2.0,0,,945.0,1,4
304525,43,Sul,4,73,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,4
304531,43,Sul,4,47,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2324.0,1,7
304534,43,Sul,4,65,2,1,4,,2.0,1.0,980.0,2.0,0,,980.0,1,13
304539,43,Sul,2,51,2,1,4,,2.0,1.0,721.0,2.0,0,,721.0,1,4
304556,43,Sul,2,64,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,13
304560,43,Sul,2,54,2,1,4,,2.0,1.0,2300.0,1.0,0,1.0,2300.0,1,6
304561,43,Sul,4,31,2,1,4,,2.0,1.0,1700.0,1.0,0,2.0,1700.0,1,12
304563,43,Sul,2,58,2,1,4,,2.0,1.0,1000.0,1.0,0,3.0,7000.0,1,5
304567,43,Sul,2,64,2,1,4,,2.0,1.0,1280.0,2.0,0,,1280.0,1,6
304584,43,Sul,2,61,2,1,4,,2.0,1.0,1551.0,2.0,0,,1551.0,1,1
304587,43,Sul,2,57,2,3,4,,2.0,1.0,1150.0,2.0,0,,1150.0,1,1
304593,43,Sul,2,53,2,1,4,,2.0,1.0,2180.0,2.0,0,,2180.0,1,6
304608,43,Sul,2,54,2,1,4,,2.0,1.0,1350.0,1.0,0,2.0,1350.0,1,5
304612,43,Sul,2,76,2,1,4,,2.0,1.0,2500.0,2.0,0,,2500.0,1,8
304613,43,Sul,4,72,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,9
304617,43,Sul,2,80,2,1,4,,2.0,1.0,721.0,2.0,0,,1442.0,1,5
304624,43,Sul,2,67,2,1,4,,2.0,1.0,3800.0,2.0,0,,3800.0,1,1
304646,43,Sul,2,55,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,1
304650,43,Sul,4,82,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304651,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304653,43,Sul,4,79,2,1,2,1.0,2.0,1.0,724.0,2.0,0,,724.0,1,2
304657,43,Sul,2,68,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,9
304658,43,Sul,4,67,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,9
304659,43,Sul,4,74,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1524.0,1,1
304671,43,Sul,4,53,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,6948.0,1,16
304675,43,Sul,4,72,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304679,43,Sul,2,69,2,1,4,,2.0,1.0,721.0,1.0,0,1.0,731.0,1,6
304681,43,Sul,4,72,2,1,4,,2.0,1.0,721.0,2.0,0,,721.0,1,5
304683,43,Sul,4,61,2,1,4,,2.0,1.0,1700.0,1.0,0,2.0,3700.0,1,12
304685,43,Sul,4,70,2,1,4,,2.0,1.0,2100.0,2.0,0,,2100.0,1,16
304692,43,Sul,2,68,2,1,4,,2.0,1.0,1930.0,2.0,0,,1930.0,1,12
304698,43,Sul,4,68,8,1,4,,2.0,1.0,2050.0,2.0,0,,3050.0,1,9
304702,43,Sul,2,65,2,1,4,,2.0,1.0,721.0,1.0,0,2.0,1421.0,1,7
304703,43,Sul,4,63,2,1,4,,2.0,1.0,721.0,1.0,0,2.0,1721.0,1,9
304704,43,Sul,4,61,2,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,12
304722,43,Sul,2,66,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,944.0,1,5
304731,43,Sul,2,78,4,1,4,,2.0,1.0,710.0,2.0,0,,710.0,1,7
304732,43,Sul,4,76,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304735,43,Sul,2,47,2,1,4,,2.0,1.0,2300.0,2.0,0,,2300.0,1,5
304765,43,Sul,2,74,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,12
304766,43,Sul,4,72,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,12
304768,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
304775,43,Sul,2,67,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,924.0,1,2
304797,43,Sul,2,49,2,1,4,,2.0,1.0,2189.0,2.0,0,,2189.0,1,12
304833,43,Sul,2,75,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304857,43,Sul,4,78,4,1,4,,2.0,1.0,1300.0,2.0,0,,1300.0,1,5
304863,43,Sul,2,61,2,1,4,,2.0,1.0,2300.0,2.0,0,,2300.0,1,9
304868,43,Sul,2,56,2,1,4,,2.0,1.0,3000.0,1.0,0,5.0,8000.0,1,16
304878,43,Sul,4,58,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,16
304881,43,Sul,2,78,4,1,4,,2.0,1.0,3700.0,2.0,0,,3700.0,1,9
304888,43,Sul,2,58,2,1,4,,2.0,1.0,994.0,2.0,0,,994.0,1,6
304890,43,Sul,2,53,2,1,4,,2.0,1.0,3300.0,2.0,0,,3300.0,1,14
304898,43,Sul,4,58,2,1,4,,2.0,1.0,5200.0,1.0,0,5.0,16200.0,1,12
304899,43,Sul,4,69,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,11448.0,1,5
304901,43,Sul,4,82,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304908,43,Sul,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304923,43,Sul,2,71,2,1,4,,2.0,1.0,1750.0,1.0,0,4.0,3750.0,1,5
304924,43,Sul,4,71,2,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,6
304940,43,Sul,4,60,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,16
304941,43,Sul,2,66,2,1,4,,2.0,1.0,3000.0,1.0,0,3.0,18000.0,1,14
304942,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304946,43,Sul,4,80,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304947,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1598.0,1,12
304949,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
304954,43,Sul,2,58,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,974.0,1,1
304961,43,Sul,4,73,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304962,43,Sul,2,76,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,1
304963,43,Sul,4,71,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304973,43,Sul,4,92,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304978,43,Sul,2,63,2,1,4,,2.0,1.0,1750.0,1.0,0,3.0,999999999999.0,1,12
304979,43,Sul,4,85,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,3
304981,43,Sul,2,81,2,1,4,,2.0,1.0,999999999999.0,2.0,0,,999999999999.0,1,12
304982,43,Sul,4,59,2,1,4,,2.0,1.0,1600.0,1.0,0,3.0,2600.0,1,11
305004,43,Sul,4,74,2,1,4,,2.0,1.0,724.0,2.0,0,,1924.0,1,5
305005,43,Sul,4,65,2,1,4,,2.0,1.0,2000.0,1.0,0,5.0,4350.0,1,6
305008,43,Sul,2,62,2,1,4,,2.0,1.0,12000.0,1.0,0,2.0,20000.0,1,12
305012,43,Sul,2,77,2,3,4,,2.0,1.0,1200.0,1.0,0,1.0,2224.0,1,1
305019,43,Sul,2,79,2,1,4,,2.0,1.0,1700.0,1.0,0,1.0,1700.0,1,6
305020,43,Sul,4,77,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
305021,43,Sul,4,54,4,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,4
305026,43,Sul,2,73,4,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
305027,43,Sul,4,71,4,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,2
305028,43,Sul,2,42,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,7
305033,43,Sul,2,62,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,4
305035,43,Sul,4,72,2,1,4,,2.0,1.0,1400.0,1.0,0,2.0,1400.0,8,6
305036,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1224.0,8,6
305037,43,Sul,2,70,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
305039,43,Sul,2,86,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
305040,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,4
305041,43,Sul,4,56,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1124.0,8,6
305043,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,724.0,8,6
305046,43,Sul,2,74,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,8,6
305047,43,Sul,4,67,2,1,4,,2.0,1.0,1500.0,1.0,0,1.0,1850.0,8,6
305052,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,724.0,8,6
305056,43,Sul,4,66,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
305057,43,Sul,2,68,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
305058,43,Sul,2,97,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,6
305068,43,Sul,4,74,2,1,4,,2.0,1.0,730.0,2.0,0,,730.0,8,4
305069,43,Sul,2,77,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,974.0,8,3
305075,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,6
305076,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
305077,43,Sul,4,91,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,5
305078,43,Sul,2,64,2,1,4,,2.0,1.0,1400.0,1.0,0,2.0,2200.0,8,6
305079,43,Sul,4,60,2,1,4,,2.0,1.0,1400.0,1.0,0,1.0,1700.0,8,6
305082,43,Sul,2,77,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1324.0,8,4
305083,43,Sul,4,75,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,4
305084,43,Sul,2,62,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1744.0,8,6
305085,43,Sul,4,67,2,1,4,,2.0,1.0,960.0,1.0,0,1.0,960.0,8,7
305087,43,Sul,2,77,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
305088,43,Sul,4,74,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
305089,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,999999999999.0,1,6
305090,43,Sul,4,72,2,1,4,,2.0,1.0,724.0,2.0,0,,1024.0,1,5
305091,43,Sul,4,70,2,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,7
305092,43,Sul,4,68,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,12
305093,43,Sul,2,66,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,7224.0,1,6
305096,43,Sul,2,61,2,1,4,,2.0,1.0,1550.0,2.0,0,,1550.0,1,5
305104,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1244.0,1,9
305106,43,Sul,4,80,2,3,4,,2.0,1.0,724.0,2.0,0,,1468.0,1,1
305113,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
305117,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,1024.0,1,6
305118,43,Sul,2,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
305120,43,Sul,4,68,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,854.0,8,5
305121,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1724.0,8,6
305122,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,12
305128,43,Sul,4,90,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,4
305137,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,5
305140,43,Sul,4,67,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,8,5
305141,43,Sul,2,64,8,1,4,,2.0,1.0,1448.0,1.0,0,2.0,2648.0,8,9
305142,43,Sul,4,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,9
305147,43,Sul,2,59,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,8724.0,8,5
305148,43,Sul,4,75,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
305149,43,Sul,4,72,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,2
305150,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,4444.0,8,6
305151,43,Sul,4,57,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,6
305156,43,Sul,2,61,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1924.0,8,8
305165,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,1598.0,8,2
305166,43,Sul,4,77,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,784.0,8,5
305170,43,Sul,2,66,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
305174,43,Sul,2,81,2,1,4,,2.0,1.0,728.0,1.0,0,2.0,1452.0,8,6
305175,43,Sul,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,2168.0,8,3
305176,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,2
305189,43,Sul,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,729.0,8,5
305190,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,5
305196,43,Sul,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,799.0,8,5
305197,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
305199,43,Sul,2,72,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,774.0,8,5
305200,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,5
305210,43,Sul,2,78,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
305211,43,Sul,4,78,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
305213,43,Sul,2,67,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,1086.0,8,2
305214,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,6
305218,43,Sul,2,73,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,3624.0,8,5
305219,43,Sul,4,70,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,5
305220,43,Sul,2,57,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,8,6
305223,43,Sul,4,83,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,4
305224,43,Sul,2,80,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
305225,43,Sul,4,82,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
305236,43,Sul,2,62,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1524.0,8,3
305237,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,724.0,8,4
305239,43,Sul,2,63,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
305242,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,5
305246,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,6
305247,43,Sul,2,71,2,1,4,,2.0,1.0,1100.0,1.0,0,1.0,1100.0,1,2
305248,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,974.0,1,5
305249,43,Sul,4,47,2,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,12
305252,43,Sul,4,84,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
305253,43,Sul,2,59,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,9
305271,43,Sul,4,79,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
305272,43,Sul,2,78,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
305278,43,Sul,2,60,2,1,4,,2.0,1.0,2000.0,1.0,0,5.0,6720.0,1,5
305280,43,Sul,4,63,8,1,4,,2.0,1.0,800.0,1.0,0,3.0,1700.0,1,2
305290,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,924.0,1,5
305291,43,Sul,2,72,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1724.0,1,5
305300,43,Sul,2,54,2,1,4,,2.0,1.0,1300.0,1.0,0,5.0,4800.0,1,12
305347,43,Sul,4,53,2,1,4,,2.0,1.0,960.0,1.0,0,5.0,1860.0,1,5
305358,43,Sul,4,51,2,1,4,,2.0,1.0,1300.0,1.0,0,2.0,1800.0,1,9
305362,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2724.0,1,6
305363,43,Sul,2,71,2,1,4,,2.0,1.0,1448.0,2.0,0,,2948.0,1,12
305368,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
305371,43,Sul,2,61,2,1,4,,2.0,1.0,1300.0,1.0,0,3.0,3100.0,1,11
305382,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,1,12
305383,43,Sul,2,59,2,1,4,,2.0,1.0,1400.0,1.0,0,3.0,2600.0,1,6
305385,43,Sul,2,81,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,5
305386,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,5
305393,43,Sul,4,57,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,724.0,8,6
305394,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2724.0,8,6
305395,43,Sul,4,74,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
305398,43,Sul,2,61,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1448.0,8,6
305399,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,6
305404,43,Sul,2,71,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,3224.0,8,4
305405,43,Sul,4,68,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
305406,43,Sul,2,61,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,13224.0,8,6
305407,43,Sul,4,62,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,5
305408,43,Sul,2,86,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,6
305409,43,Sul,4,81,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,6
305424,43,Sul,2,58,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,6
305428,43,Sul,2,49,8,1,4,,2.0,1.0,4000.0,1.0,0,2.0,4000.0,8,12
305435,43,Sul,2,77,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,3
305436,43,Sul,4,77,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
305437,43,Sul,4,75,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,6
305439,43,Sul,2,56,2,1,4,,2.0,1.0,1900.0,1.0,0,3.0,4850.0,8,16
305441,43,Sul,4,55,2,1,4,,2.0,1.0,2100.0,1.0,0,3.0,3600.0,2,12
305444,43,Sul,2,57,2,1,4,,2.0,1.0,3000.0,1.0,0,3.0,6000.0,2,12
305446,43,Sul,4,79,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,2,2
305448,43,Sul,2,81,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,2,12
305457,43,Sul,2,70,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,2,4
305458,43,Sul,4,64,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,2,3
305462,43,Sul,2,59,2,1,4,,2.0,1.0,1132.0,1.0,0,2.0,3732.0,2,9
305463,43,Sul,4,59,2,1,4,,2.0,1.0,2548.0,1.0,0,3.0,6348.0,2,9
305468,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,1924.0,2,15
305518,43,Sul,4,85,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,4
305529,43,Sul,2,60,2,1,4,,2.0,1.0,1500.0,1.0,0,3.0,2900.0,1,2
305538,43,Sul,4,61,2,3,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,1
305539,43,Sul,2,65,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
305561,43,Sul,4,49,2,1,4,,2.0,1.0,1400.0,1.0,0,3.0,3900.0,1,12
305562,43,Sul,2,68,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2224.0,1,3
305563,43,Sul,4,67,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2224.0,1,5
305564,43,Sul,2,71,2,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,2
305565,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
305566,43,Sul,2,54,2,1,4,,2.0,1.0,999999999999.0,1.0,0,3.0,999999999999.0,1,15
305591,43,Sul,2,56,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,5
305601,43,Sul,2,55,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,11
305607,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
305612,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305613,43,Sul,4,67,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305643,43,Sul,4,70,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
305656,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
305666,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,11
305680,43,Sul,4,69,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305681,43,Sul,4,62,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305682,43,Sul,2,63,2,1,4,,2.0,1.0,1300.0,2.0,0,,1300.0,1,7
305690,43,Sul,2,56,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,9
305715,43,Sul,2,70,2,1,4,,2.0,1.0,730.0,2.0,0,,730.0,1,9
305721,43,Sul,4,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
305722,43,Sul,2,72,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,1
305723,43,Sul,4,78,2,1,4,,2.0,1.0,770.0,2.0,0,,770.0,1,12
305724,43,Sul,2,81,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
305730,43,Sul,4,66,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305735,43,Sul,2,67,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,16
305772,43,Sul,2,40,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,11
305776,43,Sul,4,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,8
305777,43,Sul,2,40,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,874.0,1,6
305790,43,Sul,2,66,8,1,4,,2.0,1.0,1500.0,1.0,0,2.0,1500.0,1,6
305791,43,Sul,4,62,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,5
305796,43,Sul,4,86,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
305799,43,Sul,2,31,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
305813,43,Sul,2,57,2,1,4,,2.0,1.0,2000.0,1.0,0,3.0,3000.0,1,6
305817,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,2724.0,1,1
