,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
334729,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334733,43,Sul,2.0,71.0,2.0,3.0,4.0,,2.0,1.0,500.0,2.0,0,,500.0,1.0,1.0
334759,43,Sul,4.0,71.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334763,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,1000000000000.0,2.0,0,,1000000000000.0,1.0,6.0
334774,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,12.0
334775,43,Sul,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,490.0,2.0,0,,790.0,1.0,5.0
334804,43,Sul,4.0,84.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334836,43,Sul,2.0,59.0,8.0,1.0,2.0,3.0,2.0,1.0,186.0,2.0,0,,186.0,1.0,17.0
334853,43,Sul,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,780.0,1.0,6.0
334891,43,Sul,2.0,48.0,2.0,1.0,4.0,,2.0,1.0,632.0,1.0,0,2.0,732.0,1.0,6.0
334895,43,Sul,4.0,42.0,2.0,1.0,4.0,,2.0,1.0,800.0,1.0,0,3.0,1800.0,1.0,7.0
334908,43,Sul,2.0,44.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,6.0
334913,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,300.0,1.0,7.0
334914,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,300.0,1.0,6.0
334922,43,Sul,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,513.0,2.0,0,,513.0,1.0,6.0
334945,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,6.0
334951,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
334957,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,550.0,2.0,0,,550.0,1.0,6.0
334980,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,12.0
334982,43,Sul,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,7.0
334983,43,Sul,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,390.0,2.0,0,,390.0,1.0,6.0
334995,43,Sul,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,4.0,1080.0,1.0,5.0
334999,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,5.0
335007,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,1500.0,2.0,0,,1500.0,1.0,16.0
335008,43,Sul,4.0,76.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335009,43,Sul,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
335016,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,6.0
335029,43,Sul,4.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,610.0,1.0,6.0
335030,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
335094,43,Sul,4.0,78.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335095,43,Sul,2.0,78.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335111,43,Sul,4.0,70.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
335120,43,Sul,2.0,50.0,2.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,1400.0,1.0,9.0
335139,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,1045.0,2.0,0,,1045.0,1.0,12.0
335146,43,Sul,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
335159,43,Sul,2.0,48.0,2.0,1.0,4.0,,2.0,1.0,480.0,2.0,0,,480.0,1.0,6.0
335177,43,Sul,4.0,38.0,2.0,1.0,4.0,,2.0,1.0,1500.0,2.0,0,,1500.0,1.0,16.0
335181,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,6.0
335182,43,Sul,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,989.0,1.0,0,3.0,1709.0,1.0,12.0
335245,43,Sul,2.0,90.0,2.0,3.0,4.0,,2.0,1.0,170.0,2.0,0,,170.0,1.0,1.0
335246,43,Sul,4.0,61.0,2.0,1.0,2.0,6.0,2.0,1.0,180.0,1.0,0,2.0,360.0,1.0,1.0
335248,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,530.0,2.0,0,,530.0,1.0,3.0
335252,43,Sul,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,3.0,660.0,1.0,7.0
335262,43,Sul,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
335266,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,1070.0,2.0,0,,1070.0,1.0,6.0
335270,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,464.0,2.0,0,,464.0,1.0,3.0
335282,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
335283,43,Sul,4.0,53.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,530.0,1.0,12.0
335287,43,Sul,2.0,43.0,2.0,1.0,4.0,,2.0,1.0,394.0,2.0,0,,394.0,1.0,5.0
335291,43,Sul,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,664.0,2.0,0,,719.0,1.0,12.0
335316,43,Sul,2.0,79.0,2.0,3.0,4.0,,2.0,1.0,244.0,2.0,0,,244.0,1.0,1.0
335331,43,Sul,2.0,74.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
335332,43,Sul,2.0,39.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335335,43,Sul,2.0,82.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,1.0
335336,43,Sul,4.0,78.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
335341,43,Sul,4.0,78.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,4.0
335343,43,Sul,2.0,83.0,2.0,1.0,4.0,,2.0,1.0,970.0,2.0,0,,970.0,8.0,5.0
335346,43,Sul,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
335355,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,280.0,8.0,4.0
335366,43,Sul,4.0,71.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,1.0
335401,43,Sul,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,480.0,2.0,0,,480.0,1.0,12.0
335402,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,9.0
335406,43,Sul,2.0,56.0,2.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,500.0,1.0,6.0
335411,43,Sul,4.0,59.0,2.0,1.0,2.0,5.0,2.0,1.0,450.0,1.0,0,2.0,1310.0,1.0,13.0
335434,43,Sul,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,12.0
335435,43,Sul,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,1034.0,1.0,0,5.0,4434.0,1.0,16.0
335443,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
335447,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,1225.0,2.0,0,,1225.0,1.0,9.0
335448,43,Sul,4.0,89.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
335454,43,Sul,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,501.0,1.0,0,5.0,501.0,1.0,7.0
335468,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,778.0,1.0,0,2.0,3103.0,1.0,13.0
335503,43,Sul,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,479.0,1.0,3.0
335524,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335536,43,Sul,2.0,40.0,8.0,1.0,4.0,,2.0,1.0,105.0,1.0,0,5.0,705.0,1.0,3.0
335559,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,185.0,1.0,0,5.0,365.0,1.0,3.0
335560,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,185.0,1.0,0,2.0,185.0,1.0,7.0
335569,43,Sul,4.0,46.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335578,43,Sul,2.0,61.0,2.0,1.0,4.0,,2.0,1.0,185.0,1.0,0,3.0,365.0,8.0,4.0
335579,43,Sul,4.0,85.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
335605,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,4.0
335606,43,Sul,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,8.0,4.0
335608,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,230.0,8.0,4.0
335612,43,Sul,2.0,70.0,2.0,3.0,4.0,,2.0,1.0,185.0,1.0,0,2.0,285.0,8.0,1.0
335622,43,Sul,4.0,43.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,2.0,360.0,8.0,3.0
335627,43,Sul,2.0,47.0,2.0,1.0,4.0,,2.0,1.0,185.0,1.0,0,5.0,535.0,8.0,4.0
335633,43,Sul,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,870.0,2.0,0,,870.0,1.0,12.0
335635,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,3400.0,2.0,0,,3400.0,1.0,12.0
335636,43,Sul,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,300.0,1.0,16.0
335642,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,1800.0,2.0,0,,3300.0,1.0,9.0
335644,43,Sul,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,280.0,2.0,0,,280.0,1.0,12.0
335653,43,Sul,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,420.0,2.0,0,,600.0,1.0,4.0
335656,43,Sul,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,3000.0,1.0,0,4.0,6400.0,1.0,16.0
335660,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1400.0,1.0,9.0
335664,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
335666,43,Sul,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,3.0
335685,43,Sul,4.0,51.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,920.0,1.0,12.0
335688,43,Sul,2.0,58.0,2.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,5000.0,1.0,9.0
335689,43,Sul,4.0,58.0,2.0,1.0,4.0,,2.0,1.0,200.0,1.0,0,3.0,1700.0,1.0,9.0
335691,43,Sul,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,1900.0,1.0,16.0
335718,43,Sul,2.0,52.0,2.0,3.0,4.0,,2.0,1.0,820.0,2.0,0,,820.0,1.0,1.0
335759,43,Sul,2.0,55.0,4.0,1.0,4.0,,2.0,1.0,240.0,1.0,0,4.0,390.0,1.0,3.0
335765,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,500.0,1.0,0,5.0,1500.0,1.0,12.0
335798,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,840.0,1.0,0,,990.0,1.0,12.0
335821,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,200.0,1.0,0,,200.0,1.0,5.0
335835,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,12.0
335836,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
335837,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,1.0,4.0
335846,43,Sul,4.0,64.0,2.0,1.0,4.0,,2.0,1.0,453.0,2.0,0,,453.0,2.0,6.0
335847,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,317.0,2.0,0,,317.0,2.0,6.0
335848,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,380.0,2.0,4.0
335854,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,500.0,1.0,0,5.0,1000.0,2.0,16.0
335856,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,600.0,2.0,0,,600.0,2.0,4.0
335866,43,Sul,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,2.0,3.0
335867,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,2.0,3.0
335883,43,Sul,4.0,58.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,2.0,2.0
335884,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,205.0,1.0,0,5.0,1205.0,2.0,6.0
335903,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,2.0,3.0
335909,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,1800.0,2.0,0,,1800.0,1.0,9.0
335910,43,Sul,4.0,47.0,2.0,1.0,4.0,,2.0,1.0,520.0,2.0,0,,520.0,1.0,9.0
335914,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,610.0,1.0,5.0
335917,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,230.0,1.0,5.0
335919,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
335922,43,Sul,2.0,58.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,361.0,1.0,5.0
335923,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
335926,43,Sul,4.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,181.0,1.0,4.0
335927,43,Sul,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,430.0,2.0,0,,430.0,1.0,4.0
335929,43,Sul,2.0,77.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
335932,43,Sul,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,5.0,1740.0,1.0,5.0
335952,43,Sul,4.0,73.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,3.0
335963,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,540.0,1.0,5.0
335982,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
335984,43,Sul,2.0,64.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
335995,43,Sul,4.0,78.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,410.0,1.0,1.0
336039,43,Sul,2.0,78.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,1.0,5.0
336040,43,Sul,4.0,77.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,3.0
336048,43,Sul,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,6.0
336049,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,6.0
336081,43,Sul,2.0,60.0,4.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,4.0
336114,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
336116,43,Sul,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,700.0,1.0,9.0
336119,43,Sul,4.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
336140,43,Sul,4.0,89.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
336143,43,Sul,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,200.0,1.0,6.0
336145,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,400.0,2.0,0,,400.0,1.0,6.0
336146,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
336171,43,Sul,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,3.0
336176,43,Sul,2.0,66.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,200.0,8.0,2.0
336177,43,Sul,4.0,59.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
336196,43,Sul,2.0,36.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,4.0
336211,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,4.0,400.0,8.0,6.0
336219,43,Sul,2.0,80.0,8.0,1.0,4.0,,2.0,1.0,471.0,1.0,0,4.0,471.0,1.0,3.0
336234,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,900.0,1.0,0,5.0,1500.0,1.0,15.0
336249,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
336250,43,Sul,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,470.0,1.0,0,2.0,470.0,1.0,1.0
336258,43,Sul,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,602.0,1.0,0,2.0,602.0,1.0,3.0
336260,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
336282,43,Sul,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
336309,43,Sul,2.0,44.0,2.0,1.0,4.0,,2.0,1.0,740.0,2.0,0,,740.0,1.0,8.0
336324,43,Sul,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,1.0,5.0
336349,43,Sul,4.0,68.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
336356,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,360.0,1.0,7.0
336383,43,Sul,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,1220.0,2.0,0,,1890.0,1.0,16.0
336388,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
336391,43,Sul,4.0,87.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
336398,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,250.0,2.0,0,,750.0,1.0,6.0
336403,43,Sul,4.0,73.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
336425,43,Sul,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,8.0,3.0
336472,43,Sul,4.0,84.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,4.0
336475,43,Sul,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,2.0,738.0,1.0,6.0
336481,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,216.0,1.0,0,2.0,896.0,1.0,6.0
336486,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,540.0,1.0,4.0
336490,43,Sul,4.0,59.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,410.0,1.0,1.0
336493,43,Sul,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,310.0,1.0,5.0
336495,43,Sul,2.0,48.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,2.0,360.0,1.0,6.0
336496,43,Sul,2.0,45.0,2.0,1.0,4.0,,2.0,1.0,717.0,1.0,0,4.0,1467.0,1.0,10.0
336498,43,Sul,4.0,84.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,4.0
336499,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,360.0,1.0,3.0
336501,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
336522,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,5.0
336524,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,400.0,8.0,5.0
336528,43,Sul,4.0,62.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
336544,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
336547,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,393.0,8.0,3.0
336550,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,430.0,8.0,5.0
336552,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,360.0,8.0,3.0
336556,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,180.0,8.0,4.0
336557,43,Sul,2.0,61.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,400.0,8.0,1.0
336561,43,Sul,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
336563,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,1296.0,8.0,5.0
336574,43,Sul,4.0,58.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,360.0,8.0,5.0
336577,43,Sul,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
336586,43,Sul,2.0,50.0,2.0,1.0,4.0,,2.0,1.0,187.0,1.0,0,5.0,2587.0,8.0,6.0
336588,43,Sul,2.0,60.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,270.0,8.0,1.0
336589,43,Sul,4.0,62.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,1.0
336608,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,6.0
336609,43,Sul,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
336610,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,6.0
336611,43,Sul,2.0,82.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
336620,43,Sul,4.0,67.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
336626,43,Sul,4.0,78.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,5.0
336630,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,523.0,1.0,0,4.0,1023.0,8.0,5.0
336632,43,Sul,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,6.0
336638,43,Sul,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,8.0,3.0
336639,43,Sul,4.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,5.0
336640,43,Sul,2.0,33.0,2.0,1.0,4.0,,2.0,1.0,595.0,2.0,0,,595.0,8.0,6.0
336641,43,Sul,4.0,78.0,2.0,1.0,4.0,,2.0,1.0,290.0,2.0,0,,290.0,8.0,6.0
336642,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,6.0
336643,43,Sul,2.0,77.0,2.0,1.0,4.0,,2.0,1.0,587.0,1.0,0,4.0,767.0,8.0,6.0
336646,43,Sul,4.0,77.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,5.0
336653,43,Sul,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
336654,43,Sul,2.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,190.0,8.0,6.0
336656,43,Sul,4.0,78.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,3.0
336665,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,4.0
336684,43,Sul,2.0,68.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,430.0,8.0,1.0
336693,43,Sul,4.0,85.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,5.0
336695,43,Sul,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,4.0
336697,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,195.0,8.0,6.0
336703,43,Sul,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,6.0
336707,43,Sul,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,4.0
336711,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,5.0
336715,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,6.0
